order_id,quantity,month_name,day_name,order_time,unit_price,total_sales,pizza_size,pizza_category,pizza_name
1,1,Jan,Tuesday,11,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Mar,Tuesday,21,12,12,S,Veggie,The Green Garden Pizza
3,3,Aug,Monday,13,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,Aug,Friday,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Friday,21,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,Aug,Wednesday,18,19.5,19.5,S,Classic,The Pepperoni Pizza
5,5,Aug,Sunday,17,55,55,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Nov,Friday,21,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Oct,Sunday,19,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,Aug,Sunday,17,32,32,M,Veggie,The Mediterranean Pizza
1,1,Oct,Saturday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Oct,Saturday,13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Sep,Wednesday,19,33.5,33.5,M,Chicken,The California Chicken Pizza
4,4,Jul,Wednesday,13,48,48,S,Classic,The Big Meat Pizza
1,1,Aug,Thursday,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Saturday,16,24,24,S,Classic,The Napolitana Pizza
1,1,Nov,Monday,12,16,16,M,Classic,The Greek Pizza
1,1,Aug,Tuesday,15,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jul,Friday,22,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Aug,Thursday,16,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,Aug,Monday,20,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,Oct,Thursday,12,21,21,S,Classic,The Hawaiian Pizza
1,1,Jul,Friday,11,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Oct,Thursday,12,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Aug,Thursday,13,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Aug,Tuesday,11,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Sep,Wednesday,11,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Nov,Thursday,19,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,2,Nov,Monday,13,20.75,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Jul,Saturday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Jul,Saturday,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Saturday,16,12,12,S,Veggie,The Spinach and Feta Pizza
4,4,Sep,Sunday,18,74,74,L,Veggie,The Five Cheese Pizza
1,1,Dec,Monday,17,20.5,20.5,L,Classic,The Greek Pizza
1,1,Dec,Saturday,14,12,12,S,Classic,The Napolitana Pizza
1,1,Mar,Friday,12,12,12,S,Classic,The Greek Pizza
1,1,Sep,Monday,14,12,12,S,Veggie,The Green Garden Pizza
1,1,Jul,Sunday,13,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Dec,Monday,22,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Mar,Friday,20,25,25,M,Classic,The Pepperoni Pizza
1,1,May,Friday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Mar,Wednesday,13,41.5,41.5,L,Supreme,The Spicy Italian Pizza
3,3,Mar,Tuesday,15,36,36,S,Classic,The Classic Deluxe Pizza
1,1,Apr,Tuesday,21,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,Jan,Friday,20,29.5,29.5,M,Veggie,The Four Cheese Pizza
2,2,Mar,Tuesday,16,24,24,S,Classic,The Big Meat Pizza
2,2,Jan,Saturday,16,32,32,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Thursday,11,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Feb,Friday,13,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,Apr,Monday,20,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Jun,Friday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Feb,Monday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,May,Monday,16,16.25,16.25,M,Supreme,The Sicilian Pizza
2,2,Feb,Thursday,17,40.5,40.5,L,Veggie,The Mediterranean Pizza
3,3,Feb,Sunday,16,29.25,29.25,S,Classic,The Pepperoni Pizza
1,1,Jun,Thursday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Apr,Tuesday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Jan,Friday,22,16,16,M,Veggie,The Green Garden Pizza
1,1,Mar,Tuesday,15,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,Jun,Tuesday,12,24,24,S,Classic,The Italian Capocollo Pizza
2,2,May,Saturday,16,21,21,S,Classic,The Hawaiian Pizza
2,2,Apr,Sunday,13,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,May,Sunday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,Apr,Monday,18,24,24,S,Veggie,The Spinach and Feta Pizza
1,2,Mar,Saturday,11,12.25,24.5,S,Supreme,The Sicilian Pizza
1,1,Mar,Friday,15,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Feb,Wednesday,12,32,32,M,Classic,The Classic Deluxe Pizza
1,1,Apr,Friday,11,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Saturday,21,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Feb,Wednesday,18,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Feb,Tuesday,16,16,16,M,Veggie,The Spinach and Feta Pizza
1,1,Apr,Sunday,13,12,12,S,Classic,The Napolitana Pizza
2,2,Oct,Friday,16,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Aug,Saturday,22,24,24,S,Veggie,The Green Garden Pizza
2,2,Jul,Friday,20,33,33,M,Supreme,The Spicy Italian Pizza
2,2,Aug,Saturday,16,25,25,S,Supreme,The Italian Supreme Pizza
5,5,Nov,Saturday,13,103.75,103.75,L,Chicken,The Thai Chicken Pizza
2,2,Sep,Tuesday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Tuesday,12,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Jun,Saturday,13,20.75,20.75,L,Supreme,The Spicy Italian Pizza
2,2,Dec,Sunday,12,35.9,35.9,L,Veggie,The Four Cheese Pizza
1,1,Jul,Friday,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,Jul,Friday,12,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
2,2,Sep,Monday,11,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Aug,Saturday,16,20.25,20.25,L,Veggie,The Mexicana Pizza
4,4,Jun,Friday,18,67,67,M,Chicken,The California Chicken Pizza
1,1,Aug,Friday,23,25.5,25.5,XL,Classic,The Greek Pizza
1,1,Sep,Thursday,11,12,12,S,Classic,The Greek Pizza
1,1,Aug,Tuesday,20,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Nov,Tuesday,11,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Sep,Tuesday,19,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Sep,Wednesday,14,12,12,S,Classic,The Big Meat Pizza
2,2,Nov,Monday,16,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Nov,Sunday,14,12.5,12.5,M,Classic,The Pepperoni Pizza
1,2,Nov,Thursday,14,16.5,33,L,Classic,The Hawaiian Pizza
1,1,Nov,Monday,15,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Sep,Sunday,11,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Sep,Wednesday,18,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,Sep,Tuesday,14,24,24,S,Classic,The Big Meat Pizza
1,1,Sep,Sunday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Nov,Saturday,22,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Jul,Monday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Jul,Saturday,17,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Dec,Sunday,13,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
3,3,Dec,Thursday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,Dec,Friday,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Dec,Friday,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Dec,Tuesday,15,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Dec,Friday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
2,2,Dec,Tuesday,16,32,32,M,Classic,The Italian Capocollo Pizza
1,1,Dec,Tuesday,20,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,Dec,Wednesday,12,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
2,2,Dec,Saturday,12,24,24,S,Veggie,The Vegetables + Vegetables Pizza
3,3,Oct,Wednesday,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,3,Jun,Tuesday,11,33.5,50.25,M,Chicken,The Barbecue Chicken Pizza
2,2,Jun,Monday,12,51,51,XL,Classic,The Greek Pizza
3,3,Feb,Friday,13,61.5,61.5,L,Classic,The Classic Deluxe Pizza
1,1,Jun,Friday,12,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,May,Tuesday,22,12,12,S,Veggie,The Mediterranean Pizza
2,2,Feb,Saturday,12,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
2,2,Jun,Friday,13,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Sunday,20,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,May,Monday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,3,Jan,Monday,14,33.5,50.25,M,Chicken,The Chicken Alfredo Pizza
1,1,Mar,Friday,17,12.5,12.5,S,Supreme,The Italian Supreme Pizza
1,1,Jan,Monday,16,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Feb,Sunday,20,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Mar,Sunday,18,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Feb,Wednesday,17,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,May,Friday,19,41.5,41.5,L,Chicken,The Chicken Pesto Pizza
1,1,Mar,Wednesday,13,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Mar,Sunday,17,16,16,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Jun,Monday,15,48.75,48.75,M,Supreme,The Calabrese Pizza
2,2,Feb,Tuesday,17,25.5,25.5,S,Chicken,The Thai Chicken Pizza
2,2,Mar,Friday,19,33.5,33.5,M,Chicken,The California Chicken Pizza
2,2,Apr,Thursday,12,24,24,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Feb,Sunday,17,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Mar,Wednesday,11,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,Jun,Tuesday,12,41,41,L,Classic,The Napolitana Pizza
2,2,May,Sunday,12,25,25,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Apr,Saturday,12,16,16,M,Veggie,The Mexicana Pizza
2,2,Jun,Thursday,17,33,33,L,Classic,The Hawaiian Pizza
1,1,Apr,Saturday,16,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
2,2,Apr,Friday,14,33,33,L,Classic,The Hawaiian Pizza
2,2,Feb,Tuesday,12,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,May,Sunday,19,32,32,M,Veggie,The Spinach and Feta Pizza
1,1,Jan,Saturday,18,16,16,M,Veggie,The Green Garden Pizza
1,1,Feb,Monday,21,12,12,S,Veggie,The Vegetables + Vegetables Pizza
2,2,Mar,Wednesday,11,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Saturday,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
3,3,Mar,Thursday,16,33,33,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Friday,15,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,Jan,Saturday,13,16,16,M,Veggie,The Mexicana Pizza
1,1,Jan,Sunday,18,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Jun,Saturday,20,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
2,2,Feb,Sunday,16,41,41,L,Classic,The Italian Capocollo Pizza
1,1,May,Monday,19,16,16,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Feb,Friday,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jan,Thursday,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,Apr,Friday,21,32,32,M,Veggie,The Vegetables + Vegetables Pizza
2,2,May,Thursday,17,22,22,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Feb,Saturday,22,17.95,17.95,L,Veggie,The Four Cheese Pizza
3,3,Jan,Friday,15,38.25,38.25,S,Chicken,The Thai Chicken Pizza
1,1,Mar,Friday,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Friday,21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Jan,Wednesday,19,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jan,Friday,12,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Jan,Wednesday,17,17.95,17.95,L,Veggie,The Four Cheese Pizza
3,3,Oct,Thursday,13,48,48,M,Veggie,The Vegetables + Vegetables Pizza
3,3,Jun,Tuesday,12,49.5,49.5,M,Supreme,The Pepper Salami Pizza
2,2,Aug,Friday,22,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Jul,Saturday,12,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jul,Friday,16,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jul,Saturday,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Nov,Tuesday,19,12,12,S,Veggie,The Mexicana Pizza
2,2,Oct,Thursday,11,29,29,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Monday,18,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Jul,Thursday,16,24,24,S,Classic,The Classic Deluxe Pizza
3,3,Aug,Thursday,18,31.5,31.5,S,Classic,The Hawaiian Pizza
1,1,Sep,Monday,12,12,12,S,Veggie,The Spinach and Feta Pizza
1,1,Nov,Sunday,13,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Sep,Thursday,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Oct,Saturday,14,12,12,S,Veggie,The Green Garden Pizza
1,1,Aug,Sunday,16,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Jun,Friday,13,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Jul,Wednesday,12,12,12,S,Veggie,The Green Garden Pizza
1,1,Jul,Saturday,21,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Aug,Friday,18,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Oct,Friday,16,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jul,Saturday,22,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,Nov,Saturday,18,26.5,26.5,M,Classic,The Hawaiian Pizza
3,3,Oct,Wednesday,18,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
2,2,Jul,Monday,20,33,33,M,Supreme,The Pepper Salami Pizza
1,1,Sep,Saturday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
2,2,Nov,Monday,14,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,Sep,Thursday,16,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,Nov,Monday,11,24,24,S,Classic,The Greek Pizza
1,1,Jun,Sunday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Oct,Saturday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Sunday,14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,Jul,Thursday,18,12,12,S,Classic,The Classic Deluxe Pizza
1,1,Oct,Saturday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Aug,Friday,19,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Dec,Friday,14,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Aug,Tuesday,18,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Sep,Thursday,14,12,12,S,Classic,The Italian Capocollo Pizza
1,1,Aug,Wednesday,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
2,2,Aug,Tuesday,21,25,25,S,Veggie,The Spinach Pesto Pizza
2,2,Jul,Tuesday,16,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Jul,Saturday,11,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Dec,Friday,14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Dec,Monday,20,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Thursday,16,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Dec,Tuesday,18,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Sep,Friday,17,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Dec,Wednesday,14,16,16,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Sunday,14,12,12,S,Veggie,The Spinach and Feta Pizza
1,1,Feb,Saturday,17,12,12,S,Classic,The Classic Deluxe Pizza
1,1,Apr,Wednesday,16,16,16,M,Veggie,The Mexicana Pizza
1,1,Apr,Friday,22,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,Jan,Wednesday,13,24,24,S,Classic,The Classic Deluxe Pizza
1,1,Mar,Thursday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Feb,Friday,16,12,12,S,Veggie,The Mexicana Pizza
1,1,Jan,Friday,18,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,Jan,Wednesday,16,21,21,S,Classic,The Hawaiian Pizza
2,2,Jan,Sunday,12,19.5,19.5,S,Classic,The Pepperoni Pizza
3,3,Jan,Friday,17,48,48,M,Veggie,The Spinach and Feta Pizza
3,3,Mar,Thursday,17,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,Jun,Thursday,11,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,May,Wednesday,16,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,4,Apr,Friday,22,62.25,83,L,Chicken,The Chicken Pesto Pizza
1,1,Jun,Tuesday,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
2,2,Jan,Sunday,18,25.5,25.5,S,Chicken,The Thai Chicken Pizza
1,1,Apr,Thursday,17,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,Feb,Tuesday,14,41.5,41.5,L,Chicken,The California Chicken Pizza
5,5,Jan,Saturday,19,103.75,103.75,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Tuesday,19,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
3,3,Jan,Saturday,18,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
2,2,Mar,Friday,21,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,May,Tuesday,16,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Jun,Monday,14,16,16,M,Veggie,The Spinach and Feta Pizza
1,1,Mar,Friday,19,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Apr,Monday,11,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Mar,Saturday,17,16.5,16.5,M,Supreme,The Spicy Italian Pizza
4,6,Jun,Wednesday,12,48,72,S,Classic,The Big Meat Pizza
1,1,Jun,Wednesday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
3,3,Feb,Thursday,19,49.5,49.5,L,Classic,The Hawaiian Pizza
2,2,Mar,Thursday,18,41.5,41.5,L,Veggie,The Spinach Pesto Pizza
2,2,May,Monday,14,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,Jan,Monday,13,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,Mar,Wednesday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Friday,15,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Apr,Friday,13,50.25,50.25,M,Chicken,The Thai Chicken Pizza
2,2,Jan,Wednesday,15,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,Jan,Saturday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jun,Tuesday,14,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
2,2,May,Tuesday,16,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,Sep,Saturday,13,16,16,M,Veggie,The Mexicana Pizza
1,1,Aug,Tuesday,18,9.75,9.75,S,Classic,The Pepperoni Pizza
3,4,Sep,Wednesday,17,53.849999999999994,71.8,L,Veggie,The Four Cheese Pizza
2,2,Sep,Thursday,16,32,32,M,Classic,The Classic Deluxe Pizza
2,2,Nov,Monday,11,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Tuesday,12,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Sep,Monday,16,12,12,S,Classic,The Greek Pizza
4,4,Oct,Sunday,14,83,83,L,Chicken,The Barbecue Chicken Pizza
1,1,Jul,Monday,17,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,3,Nov,Saturday,14,33.5,50.25,M,Chicken,The California Chicken Pizza
1,1,Nov,Monday,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
3,3,Oct,Thursday,14,62.25,62.25,L,Supreme,The Pepper Salami Pizza
2,2,Aug,Saturday,19,25.5,25.5,S,Chicken,The Chicken Pesto Pizza
2,2,Nov,Monday,12,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,Oct,Sunday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
3,3,Jul,Friday,19,31.5,31.5,S,Classic,The Hawaiian Pizza
3,3,Aug,Sunday,18,62.25,62.25,L,Chicken,The Barbecue Chicken Pizza
3,3,Nov,Saturday,20,48,48,M,Classic,The Classic Deluxe Pizza
2,2,Nov,Monday,13,40.5,40.5,L,Supreme,The Calabrese Pizza
1,1,Jul,Saturday,14,12,12,S,Veggie,The Spinach and Feta Pizza
1,1,Oct,Saturday,12,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Oct,Sunday,19,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Aug,Friday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Nov,Sunday,13,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Sep,Monday,11,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Oct,Thursday,16,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,Oct,Thursday,21,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Jul,Wednesday,16,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jul,Tuesday,15,12,12,S,Veggie,The Mediterranean Pizza
4,4,Dec,Monday,12,51,51,S,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Saturday,17,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Nov,Sunday,21,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Jul,Monday,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Aug,Sunday,20,11,11,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Sep,Thursday,18,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Oct,Friday,18,16.5,16.5,M,Supreme,The Pepper Salami Pizza
4,4,Jul,Wednesday,13,71.8,71.8,L,Veggie,The Four Cheese Pizza
1,1,Nov,Friday,12,16,16,M,Veggie,The Spinach and Feta Pizza
2,2,Jul,Tuesday,19,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Jul,Wednesday,15,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,Jul,Tuesday,14,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jul,Tuesday,19,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Oct,Sunday,17,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,Sep,Wednesday,20,16,16,M,Veggie,The Spinach and Feta Pizza
1,1,Nov,Saturday,16,12,12,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jan,Wednesday,18,20.75,20.75,L,Supreme,The Pepper Salami Pizza
3,3,May,Friday,13,62.25,62.25,L,Chicken,The Thai Chicken Pizza
2,2,Jun,Friday,14,32,32,M,Veggie,The Mexicana Pizza
1,2,Jun,Tuesday,17,20.5,41,L,Classic,The Italian Capocollo Pizza
2,2,Jan,Sunday,21,29.5,29.5,M,Veggie,The Four Cheese Pizza
1,1,Feb,Saturday,19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,Jun,Monday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Jun,Thursday,18,20.25,20.25,L,Veggie,The Mediterranean Pizza
2,2,Mar,Friday,14,32,32,M,Classic,The Classic Deluxe Pizza
2,2,May,Sunday,19,32,32,M,Classic,The Classic Deluxe Pizza
2,2,Feb,Monday,19,21,21,S,Classic,The Hawaiian Pizza
1,1,May,Sunday,17,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jan,Tuesday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Jan,Sunday,17,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Mar,Friday,19,12,12,S,Classic,The Greek Pizza
1,1,Mar,Sunday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jun,Friday,13,33,33,L,Classic,The Hawaiian Pizza
2,2,Jan,Wednesday,18,33.5,33.5,M,Chicken,The Chicken Pesto Pizza
4,4,May,Monday,16,83,83,L,Chicken,The Barbecue Chicken Pizza
3,3,Feb,Saturday,16,53.849999999999994,53.849999999999994,L,Veggie,The Four Cheese Pizza
1,1,Jan,Monday,21,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Sunday,22,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Jun,Sunday,12,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Mar,Thursday,13,12.5,12.5,S,Supreme,The Soppressata Pizza
2,2,Jan,Monday,17,32,32,M,Veggie,The Spinach and Feta Pizza
3,3,Jun,Thursday,12,62.25,62.25,L,Chicken,The California Chicken Pizza
1,1,Mar,Saturday,20,9.75,9.75,S,Classic,The Pepperoni Pizza
1,2,Jan,Friday,20,18.5,37,L,Veggie,The Five Cheese Pizza
1,1,Mar,Friday,17,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,2,Apr,Thursday,13,24,24,S,Veggie,The Mediterranean Pizza
3,3,Feb,Sunday,17,36,36,S,Classic,The Classic Deluxe Pizza
